RATING,CONCAT QUOTES
98,FALSE,"BAGYONG JENNY DOBLE NA ANG LAKAS SA YOLANDA ((Typhoon Jenny, now twice as powerful as Yolanda) | LATEST WEATHER UPDATE! OCT 1, 2023.         "
99,FALSE,no vaccine is 100 percent effective         
100,FALSE,"Just In : Sawakas Goodnews Kumpirmad0 Na Pres Marcos Naia To Mia Atty Gadon Pirmado Na Aquino Iyak. I have no strong feelings about it. I mean if people want to rename the airport and if you get public support for it, then yes, go ahead. If not, then no,        "
101,FALSE,"Good news ito kay lola at lolo (for grandmothers and grandfathers), senior citizens 80 year old pwede na tumangap nang 100k (can now receive P100,000).         "
102,FALSE,"Si Duterte Talaga Ang Dahilan Kung Bakit Maraming Naghihirap Na Pilipino ngayon (Duterte is the real reason why many Filipinos are now living in poverty), I think it’s really up to us, it’s really up to the Senate and Congress to pass this law, it’s up to the Senate and Congress to correct whatever mistakes we did at the TRAIN Law, and I’m hoping Malacanang can support,        "
103,FALSE,"‘Yung Big Dipper kasi, MJ, dapat ang nanguna sa imbestigasyon nito [ay] ‘yung Bureau of Internal Revenue (BIR) sapagkat ang pinag-uusapan natin dito ay ‘yung malalim na isyu ng tax evasion. Talagang ginamit nila ‘yung Big Dipper para … itago nila ‘yung karampatang buwis na dapat na bayaran ng ABS-CBN. (MJ, the Bureau of Internal Revenue should have led the investigation of Big Dipper because we’re talking about the deep issue of tax evasion here. They (ABS-CBN Corporation) really used Big Dipper to … hide the right amount of taxes that ABS-CBN should pay.) Source: SMNI News Official Youtube Channel, LIVE! Point of Order | February 5, 2022, Feb. 5, 2022, watch from 38:10 to 38:33         "
104,FALSE,"TINGNAN| Umakyat pa sa higit 3,500 katao ang nasawi kasunod sa 7.8 magnitude na lindol sa border ng Turkey at Syria. (LOOK | The death toll has risen to more than 3,500 following the 7.8 magnitude earthquake on the border of Turkey and Syria)         "
105,FALSE,"killing people around the world,         "
106,FALSE,KAKAPASOK LANG Biglaang Utos! PresMarcos Cong.Marcoleta bilang Speaker sa Kongreso Pinalitan na (Just in sudden order! President Marcos Cong. Marcoleta as Speaker in Congress. Already replaced).         
107,FALSE,"City of Pearl ang isa sa mga proyekto sa ilalim ng Build Build Build ni PRRD na itutuloy sa ilalim ng Build Better More ni PBBM (City of Pearl is one of the projects under [former president Rodrigo Duterte’s] Build Build Build, which will be continued under the Build Better More of [Marcos].         "
108,FALSE,"Certain sectors expressed concern when I declared martial law in Mindanao and its extension three times. But 2019 ended without my office requesting any further extension. Martial law in Mindanao ended without abuses by the civilian sector, by the police, by the military. It ended because this time I know that they know how to love the country. Source: RTVMalacanang, President Rodrigo Duterte’s 5th State of the Nation Address (SONA) 7/27/2020, July 27, 2020, watch from 1:06:26 to 1:07:06        "
109,FALSE,"Grabe parang langgam pulang pula ang buong EDSA (Wow, like a swarm of ants, the entire EDSA is very red) #BBMSARA2022.         "
110,FALSE,"LOOK More than 70 million people attended the Robredo-Pangilinan Grand People’s Rally at Paglaum Sports Complex, Bacolod City. The term ‘70mil’ was translated to 70 million instead of 70,000, ‘mil’ being thousand in the local dialect. Bombo Radyo Bacolod has nothing to do with this,        "
111,FALSE,24 ORAS EXPRESS REGALO NG AMERICA NASA PILIPINAS NA (AMERICA’S GIFT NOW IN THE PHILIPPINES) ! PILIPINAS VINES NEWS VIRAL.         
112,FALSE,"MALAKING GULO TO! GRABE PRES BBM! SUMUGOD SI KING CHARLES! GYERA NA! UMATAKE SA WEST PHILIPPINE SEA (This is pandemonium! This is very serious, President [Marcos]! King Charles charges! It’s war! Attacks in the West Philippine Sea)!         "
113,FALSE,"used as a hand sanitizer,         "
114,FALSE,TAKOT NA SI HONTIVEROS!KAWATAN SA PHILHEALTH KILALA NA! (Hontiveros is already afraid!Thief in PhilHealth already identified!)         
115,FALSE,"…[P]ara lang wag bumango ang pangalan ni Pres. Marcos, gagawin nila (dilawan) lahat para hindi mapakinbangan ang kanyang mga proyekto, bagkus ay sinakripisyo nila yung magiging magandang maidudulot nito sa ating bansa. (…Just to prevent President Marcos’ name from being praised, the dilawan would do everything so his projects would not be used, instead they sacrificed its potential benefits for our country.) Source: Larry Gadon official Facebook page, Kung hindi lang pinigilan ito ng PEKENG SANTA…, Oct. 2, 2020         "
116,FALSE,"China Panic: Taiwan Deploys 100 Warships to Fight China Aircraft Carriers in Pacific,         "
117,FALSE,An American official confirms Marcos lost 1.7 million votes due to cheating.         
118,FALSE,Full video bago sila mamatay 5 pasahrro (sic) ng titan submersible (Full video before they died 5 passengers of titan submersible) #fbreels #reelsfb #reelsviral #reels #reelsvideo #viralvideo #5tourist #electrical #submarine.         
119,FALSE,"SHOCKING! Ralph Recto Binansagan na Asong Baliw si President Duterte Di na Nahiya! PANOORIN (Shocking! Ralph Recto called President Duterte a crazy dog Shameless! Watch!),         "
120,FALSE,"Eat durian then drink Coke is ‘cobra poison’!… A 28 years old Chinese tourist traveling in Thailand, ate a lot of durian … then drank a can of Coke, suffered caffeine intoxication caused by the surge in blood pressure, the results lead to his sudden cardiac death.         "
121,FALSE,CHINA NAKATIKIM! PH Navy SUMUGOD SA PWESTO Ng China Coast Guard (China gets a taste! PH Navy rushes to the Chinese Coast Guard’s position)!         
122,FALSE,24 ORAS EXPRESS GERMAN WAR SHIP NASA MINDANAO NA (GERMAN WARSHIP NOW IN MINDANAO) ! WEST PHILIPPINE SEA VINES BREAKING NEWS VIRAL         
123,FALSE,"Contrary to the claim, C2 Green Tea is not exclusively intended for adults aged 19 and above. The assertion is based on a misunderstanding of the information displayed on the Nutrition Facts label,         "
124,FALSE,JUST IN: LENI HANDANG MAGBITIW DAHIL SA KAHIHIYAN (Just in: Leni ready to step down out of shame)?         
125,FALSE,"JUST IN: FINISH NA! SUPREME COURT PABOR kay BBM/KAMPO ni LENLEN NATARANTA SINOB0AN (sic) ng EBDENSYA (sic) IYAK (JUST IN: It’s finished! Supreme Court voted in favor of BBM; [Vice President Leni Robredo’s] camp panicking, served with evidence, cried) VICTORY! BINA-SURA (sic) NA LAHAT (Junked all of it).        "
126,FALSE,"Israel VS Palestine war video,         "
127,FALSE,Gaza now Belongs to Israel.Hamas Surrendered Desperately.         
128,FALSE,proven to be used to treat COVID-19         
129,FALSE,"KRIZLE MAGO, UMAMIN NA| HONTIVEROS ITINURONG SALARIN PARA IDIIN at PASAMAIN ang GOBYERNO (Krizle Mago confesses | Hontiveros pointed as the culprit for framing and undermining the government)!?!         "
130,FALSE,"PANOORIN! TRILLANES MALAPIT NA RAW MAUBOS ANG PASENSYA KAY TATAY DIGONG, ITUTULOY NA RAW ANG PANGAKONG KU-DE-TA?…. (WATCH! Trillanes about to lose his patience for Tatay Digong, says will push through with promise of ku-de-ta [coup d’etat]?….)         "
131,FALSE,"Gusto ko lang kayo i-inform, dahil masaya ako, na ang Supreme Court ay dineny o kaya hindi pinagbigyan ang gustong mangyari ng ABS-CBN sa kanilang petition na finile na…isyuhan ng TRO ang NTC na ipatupad ‘yung kanilang cease and desist order. (I just want to inform you, because I am happy about this, that the Supreme Court denied or did not yield to the desire of ABS-CBN in the petition it filed for an issuance of a TRO against the NTC’s cease and desist order.) Source: Larry Gadon official Facebook page, Hindi binigyan ng Supreme Court ng TRO ang ABS-CBN…, May 19, 2020, watch from 0:08 to 0:31 …sa susunod ay hindi na ninyo iboboto ang congressman ninyo ‘pag hindi sila sumunod sa pulso ng bayan (you will no longer vote for your congressman if they don’t listen to the pulse of the people).        "
132,FALSE,pinaka unang Pinoy na nahatulan ng death penalty sa Pinas (first Filipino sentenced with death penalty in the Philippines). Ito ang hinding-hindi ko makakalimutan sa live ng paghatol ng kamatayan sa taong ito!… 1999 yung paghatol ng kamatayan kay leo Echegaray! Deserved nyang mamatay dahil ginahasa nya ang sariling anak! Sya ang pinaka unang taong gumahasa sa Pilipinas! (This is what I will never forget in the live sentencing of the death penalty to this person! Leo Echegaray was sentenced to death in 1999. He deserved to die because he raped his own child! He is the first person who raped in the Philippines.)        
133,FALSE,"pic.twitter.com/kbKDssswyX — Department of Health (@DOHgovph) January 4, 2022         "
134,FALSE,Tense! 300 China fishing vessel destroyed by Philippine F 15 jets in West Philippine Sea.         
135,FALSE,"Nagsanib Pwersa na! Raffy Tulfo, Willie Revillame at Bongbong Marcos Tutulungan si Vhong Navarro ([They] have joined forces! Raffy Tulfo, Willie Revillame and Bongbong Marcos to help Vhong Navarro). Kaniyang pagbabahagi na gagawa ang kaniyang pamahalaan ng paraan para maging pantay ang kalalabasan ng kaso at hindi magkaroon ng anumang klase ng lamangan sa pagitan ng dalawang kampo ([Marcos] shared that his administration will make a way for the case to achieve fair results and avoid any impartiality between the two camps).        "
136,FALSE,Banana is the key to fight coronavirus! a banana a day keeps coronavirus away.        
137,FALSE,Matinding utos ni President Biden | Pinayagan ang US Navy na gumamit ng dahas sa South China Sea (President Biden’s order | The U.S. Navy was allowed to use force in the South China Sea).         
138,FALSE,"From a friend..Please read. Be aware of this scam .. Forwarding as received. Sharing from another Viber group, (By a DLSU school mate) This came from a good friend whose 30- yr old son almost became a victim of a scam yesterday. Please spread and be vigilant. All, am sharing what happened to my son yesterday. My son was almost a victim of chop chop syndicate yesterday. He was stopped along public road going to white plains. A woman stepped in front of the car and pretended to have been hit. Good thing he stopped a few feet away as he was travelling (sic) slow. The Police came almost immediately and was telling him to get in their police vehicle while holding a gun. there were 3 policemen. He was already shouting in the street to get attention that it was a scam. Since there was no bump in the hood, they brought out a pipe to hit the car as proof she got hit. He only escaped because he threw 3000 pesos in 100 bills in the air and just sped away in the car while people were already watching. Police did not chase him. We called our PNP friend. My son was the 5th victim (almost). Our friend said areas reported were green meadows, valley verde, binondo, c5 near bgc. They would get the car as chop chop and probably take him for ransom. They are REAL policemen daw (allegedly)! Grabe (severe)!!! This happened at 3pm in broad daylight. Am spreading this as i think our first defense is public awareness. Pls spread but keep names out. This is real. Fyi.         "
139,FALSE,"Filipino student gets $5 million from Jack Ma for developing a vaccine for Coronavirus. To date, there is no specific medicine recommended to prevent or treat the new coronavirus.        "
140,FALSE,"JUST IN: Matapos Mag BackOut sa 2022 si MAYOR INDAY SARA| Bongbong Marcos at Pres DUTERTE KASADO NA (After Mayor Inday Sara backed out of 2022 | Bongbong Marcos and Pres Duterte, locked in)!         "
141,FALSE,"Walang utos (There was no order) during the motorcade of presidential candidate Marcos Jr. to prevent others from going out, [For] barangay matters, hindi si Yorme ang nagme-memo (the mayor doesn’t send out memos.) Usually the memo will come from the Manila Barangay Bureau (MBB),        "
142,FALSE,"The resurgence in both hospitalisations and deaths is dominated by those that have received two doses of the vaccine, comprising around 60% and 70% of the wave respectively.         "
143,FALSE,"TAOB SI LENI SA PABAHAY NI PBBM! 3K UNITS PATAPOS NA,DI BINABALITA NG MEDIA? (Leni [Robredo] beaten by [President Bongbong Marcos’ housing program! 3,000 units about to be finished, not reported by the media?)         "
144,FALSE,"OMG BINULABOG ANG ADIK. IMEE NILAGLAG ANG KAPATID TINURO ADIK PALA (Oh my god! Disturbed the addict. Imee dropped his sibling, pointed out as an addict). KAPAPASOK LANG: LAGOT PEDIA BINULABOG na IMEE NILAGLAG Ang Kapatid/DU30 IBINUNYAG ÀDÍK/TAMBA! BUKING. (Just in: Oh no PDEA disturbed. Imee dropped her sibling/Duterte revealed an addict/Tamba! Exposed).        "
145,FALSE,"Nabisto Na Ang Kslnungallngan Ng Dllawang Bishop (Yellow Bishop’s Lies Found Out),         "
146,FALSE,Flash flood in Libya watch until the end to see the damage.         
147,FALSE,"China Has Already +10,000 Soldiers/Reservist In Manila, Fronting As Alien Workers,         "
148,FALSE,"China Panic! : US Military Rebuilds its Former Naval Base in Philippines to Defend China Invasion,         "
149,FALSE,Bakit wala nag babalita nito (Why is no one reporting about this)         
150,FALSE,"[P]aulit-ulit ko pong sasabihin sa inyo, we don’t need a lockdown. We don’t need even (sic) a vaccine, kung sa totoo lang, kung tayo lang ay susundin lang natin ‘yung minimum health protocols … Tignan niyo, New Zealand, Vietnam, and Taipei, anong ginawa nila? Nag-lockdown ba sila? Hindi. (I will keep on saying this: We don’t need a lockdown. We don’t even need a vaccine, to be honest, if only we follow the minimum health protocols. Look at New Zealand, Vietnam, and Taipei. What did they do? Did they impose a lockdown? No.) Source: RTVMalacanang, Counterpoint by Secretary Salvador Panelo 3/16/2021, March 17, 2021, watch from 5:04 to 5:28         "
151,FALSE,"ATTENTION ALL SENIORS & PENSIONERS! SSS 13TH MONTH PENSION AT ₱1,000 INCREASE, SABAY IBIBIGAY (SSS 13th month pension and P1,000 increase will be given simultaneously)!         "
152,FALSE,VIETNAM VS PILIPINAS NAG HABULAN SA PALAWAN! (HAD A CHASE IN PALAWAN) WEST PHILIPPINE SEA! VINES BREAKING NEWS VIRAL.         
153,FALSE,"Teroristang si Joma Sison inendorso ang tambalang Leni Robredo – Isko Moreno bilang mga pambato ng oposisyon sa darating na Halalan 2022. Patunay na ang dilaw at pula ay tunay na magka-kuntsaba. a FAKE and is obviously anti-communist. I have not endorsed any Robredo-Moreno tandem for the presidency and vice presidency of the reactionary government,       "
154,FALSE,"sir, Leni team had a meeting with FB senior officials, including Philippine public policy manager Chris Kuzhuppilly, head of politics and government outreach Roy Tan and Kylie Mooney. They plan to suspend massive BBM supporters’ accounts one week before campaign period starts. A middle man helping Leni team reach to FB is closely connected with US. No one from Meta has recently met with the Vice President or her team or made any agreement to remove political content from our platforms, does not arbitrarily censor peaceful political speech on Facebook We have a global process for government requests to remove or restrict content. That process is the same in the Philippines as every other country around the world,      "
